Subject,Code,,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen
LN_VTA_5,trial_84_neu_27_f1_f2_acum_r18_l18_task_3_sess_2,,Picture,[645.45476077],[0],3,1,0,0.950427269,f1_f2,,
LN_VTA_5,trial_85_los_31_f2_f1_acum_r18_l18_task_3_sess_2,,Picture,[650.45327072],[0],2,2,-1,0.749543957,f2_f1,,1
LN_VTA_5,trial_86_neu_28_f2_f1_acum_r18_l19_task_3_sess_2,,Picture,[655.45173962],[0],3,2,0,0.999593087,f2_f1,,
LN_VTA_5,trial_87_rew_28_f2_f1_acum_r18_l19_task_3_sess_2,,Picture,[660.45029024],[0],1,2,1,0.620956096,f2_f1,1,
LN_VTA_5,trial_88_rew_29_f1_f2_acum_r19_l19_task_3_sess_2,,Picture,[665.44878612],[0],1,1,1,0.538038894,f1_f2,1,
LN_VTA_5,trial_89_rew_30_f1_f2_acum_r20_l19_task_3_sess_2,,Picture,[670.44733598],[0],1,1,0,0.58224915,f1_f2,1,
LN_VTA_5,trial_90_neu_29_f2_f1_acum_r20_l19_task_3_sess_2,,Picture,[675.44584821],[0],3,2,0,0.590400151,f2_f1,,
LN_VTA_5,trial_91_los_32_f1_f2_acum_r20_l19_task_3_sess_2,,Picture,[680.44438515],[0],2,2,-1,0.779662769,f1_f2,,0
LN_VTA_5,trial_92_rew_31_f2_f1_acum_r20_l20_task_3_sess_2,,Picture,[685.44291562],[0],1,2,1,0.624955479,f2_f1,1,
LN_VTA_5,trial_93_neu_30_f2_f1_acum_r21_l20_task_3_sess_2,,Picture,[690.45805409],[0],3,2,0,0.491056268,f2_f1,,
LN_VTA_5,trial_95_rew_33_f1_f2_acum_r21_l20_task_3_sess_2,,Picture,[700.43845573],[0],1,1,1,0.556825521,f1_f2,1,
LN_VTA_5,trial_96_los_33_f1_f2_acum_r22_l20_task_3_sess_2,,Picture,[705.45364019],[0],2,2,-1,1.364806117,f1_f2,,0
LN_VTA_5,trial_97_neu_31_f1_f2_acum_r22_l21_task_3_sess_2,,Picture,[710.45218929],[0],3,1,0,0.541360531,f1_f2,,
LN_VTA_5,trial_98_los_34_f2_f1_acum_r22_l21_task_3_sess_2,,Picture,[715.45068784],[0],2,1,0,0.710157554,f2_f1,,0
LN_VTA_5,trial_99_los_35_f2_f1_acum_r22_l21_task_3_sess_2,,Picture,[720.44923694],[0],2,1,-1,0.58152617,f2_f1,,0
LN_VTA_5,trial_100_los_36_f1_f2_acum_r22_l22_task_3_sess_2,,Picture,[725.44773358],[0],2,1,-1,0.609728062,f1_f2,,1
LN_VTA_5,trial_101_los_37_f1_f2_acum_r22_l23_task_3_sess_2,,Picture,[730.44632183],[0],2,2,0,0.595571619,f1_f2,,0
LN_VTA_5,trial_102_rew_34_f2_f1_acum_r22_l23_task_3_sess_2,,Picture,[735.44478313],[0],1,2,1,0.659083177,f2_f1,1,
LN_VTA_5,trial_103_neu_32_f2_f1_acum_r23_l23_task_3_sess_2,,Picture,[740.45999686],[0],3,2,0,0.511207888,f2_f1,,
LN_VTA_5,trial_104_rew_35_f1_f2_acum_r23_l23_task_3_sess_2,,Picture,[745.45868166],[0],1,1,1,0.569138784,f1_f2,1,
LN_VTA_5,trial_105_neu_33_f2_f1_acum_r24_l23_task_3_sess_2,,Picture,[750.44041066],[0],3,2,0,0.516553449,f2_f1,,
LN_VTA_5,trial_106_neu_34_f2_f1_acum_r24_l23_task_3_sess_2,,Picture,[755.45555673],[0],3,2,0,0.565784267,f2_f1,,
LN_VTA_5,trial_107_neu_35_f2_f1_acum_r24_l23_task_3_sess_2,,Picture,[760.45409177],[0],3,2,0,0.474349822,f2_f1,,
LN_VTA_5,trial_108_neu_36_f1_f2_acum_r24_l23_task_3_sess_2,,Picture,[765.43593899],[0],3,1,0,0.729308711,f1_f2,,
LN_VTA_5,trial_109_los_38_f2_f1_acum_r24_l23_task_3_sess_2,,Picture,[770.45116602],[0],2,1,0,0.793661464,f2_f1,,0
LN_VTA_5,trial_110_neu_37_f1_f2_acum_r24_l23_task_3_sess_2,,Picture,[775.44963568],[0],3,1,0,0.821788853,f1_f2,,
LN_VTA_5,trial_111_rew_36_f2_f1_acum_r24_l23_task_3_sess_2,,Picture,[780.44819162],[0],1,2,1,0.494003302,f2_f1,1,
LN_VTA_5,trial_112_neu_38_f2_f1_acum_r25_l23_task_3_sess_2,,Picture,[785.44668218],[0],3,2,0,0.701278442,f2_f1,,
LN_VTA_5,trial_113_los_39_f1_f2_acum_r25_l23_task_3_sess_2,,Picture,[790.4452347],[0],2,2,-1,0.780916389,f1_f2,,0
LN_VTA_5,trial_114_neu_39_f1_f2_acum_r25_l24_task_3_sess_2,,Picture,[795.46045642],[0],3,1,0,0.584581157,f1_f2,,
LN_VTA_5,trial_115_rew_37_f2_f1_acum_r25_l24_task_3_sess_2,,Picture,[800.45908648],[0],1,2,0,1.048904299,f2_f1,1,
LN_VTA_5,trial_116_rew_38_f1_f2_acum_r25_l24_task_3_sess_2,,Picture,[805.44076493],[0],1,1,1,0.528252827,f1_f2,1,
LN_VTA_5,trial_117_rew_39_f2_f1_acum_r26_l24_task_3_sess_2,,Picture,[810.45599729],[0],1,2,1,1.238608041,f2_f1,1,
LN_VTA_5,trial_118_rew_40_f1_f2_acum_r27_l24_task_3_sess_2,,Picture,[815.45450229],[0],1,1,1,0.725649912,f1_f2,1,
LN_VTA_5,trial_119_neu_40_f2_f1_acum_r28_l24_task_3_sess_2,,Picture,[820.4363917],[0],3,2,0,0.978459248,f2_f1,,
LN_VTA_5,trial_120_los_40_f2_f1_acum_r28_l24_task_3_sess_2,,Picture,[825.45153663],[0],2,1,0,0.624621168,f2_f1,,0
LN_VTA_5,trial_1_los_1_f2_f1_acum_r0_l0_task_3_sess_3,,Picture,[993.11872938],[0],2,1,-1,0.761565482,f2_f1,,0
LN_VTA_5,trial_2_neu_1_f1_f2_acum_r0_l1_task_3_sess_3,,Picture,[998.1338861],[0],3,1,0,0.608354325,f1_f2,,
LN_VTA_5,trial_3_los_2_f2_f1_acum_r0_l1_task_3_sess_3,,Picture,[1003.11579375],[0],2,2,-1,0.85841885,f2_f1,,1
LN_VTA_5,trial_4_neu_2_f2_f1_acum_r0_l2_task_3_sess_3,,Picture,[1008.11434551],[0],3,2,0,0.614210951,f2_f1,,
LN_VTA_5,trial_5_los_3_f1_f2_acum_r0_l2_task_3_sess_3,,Picture,[1013.12944217],[0],2,2,0,0.820784018,f1_f2,,0
LN_VTA_5,trial_6_los_4_f1_f2_acum_r0_l2_task_3_sess_3,,Picture,[1018.12801332],[0],2,2,0,0.496266698,f1_f2,,0
LN_VTA_5,trial_7_los_5_f2_f1_acum_r0_l2_task_3_sess_3,,Picture,[1023.10983164],[0],2,1,0,0.586601659,f2_f1,,0
LN_VTA_5,trial_8_rew_1_f1_f2_acum_r0_l2_task_3_sess_3,,Picture,[1028.1250583],[0],1,1,1,0.570639479,f1_f2,1,
LN_VTA_5,trial_9_los_6_f2_f1_acum_r1_l2_task_3_sess_3,,Picture,[1033.12352568],[0],2,1,0,0.594523451,f2_f1,,0
LN_VTA_5,trial_10_rew_2_f1_f2_acum_r1_l2_task_3_sess_3,,Picture,[1038.10541584],[0],1,1,0,0.570067406,f1_f2,1,
LN_VTA_5,trial_11_rew_3_f2_f1_acum_r1_l2_task_3_sess_3,,Picture,[1043.12067329],[0],1,2,1,0.495484801,f2_f1,1,
LN_VTA_5,trial_12_neu_3_f1_f2_acum_r2_l2_task_3_sess_3,,Picture,[1048.11914523],[0],3,1,0,0.58663777,f1_f2,,
LN_VTA_5,trial_13_neu_4_f1_f2_acum_r2_l2_task_3_sess_3,,Picture,[1053.13429358],[0],3,1,0,0.517840139,f1_f2,,
LN_VTA_5,trial_14_rew_4_f1_f2_acum_r2_l2_task_3_sess_3,,Picture,[1058.11620428],[0],1,1,1,0.501339336,f1_f2,1,
LN_VTA_5,trial_15_rew_5_f2_f1_acum_r3_l2_task_3_sess_3,,Picture,[1063.11470586],[0],1,2,0,0.588868477,f2_f1,1,
LN_VTA_5,trial_16_neu_5_f1_f2_acum_r3_l2_task_3_sess_3,,Picture,[1068.12993062],[0],3,1,0,0.561726347,f1_f2,,
LN_VTA_5,trial_17_rew_6_f2_f1_acum_r3_l2_task_3_sess_3,,Picture,[1073.12842612],[0],1,2,1,0.649903774,f2_f1,1,
LN_VTA_5,trial_18_rew_7_f2_f1_acum_r4_l2_task_3_sess_3,,Picture,[1078.11025129],[0],1,2,1,0.553811967,f2_f1,1,
LN_VTA_5,trial_19_neu_6_f1_f2_acum_r5_l2_task_3_sess_3,,Picture,[1083.12545894],[0],3,1,0,0.594077766,f1_f2,,
LN_VTA_5,trial_20_los_7_f2_f1_acum_r5_l2_task_3_sess_3,,Picture,[1088.1239476],[0],2,1,0,0.63844672,f2_f1,,0
LN_VTA_5,trial_21_los_8_f1_f2_acum_r5_l2_task_3_sess_3,,Picture,[1093.12251267],[0],2,2,0,0.459466029,f1_f2,,0
LN_VTA_5,trial_22_neu_7_f1_f2_acum_r5_l2_task_3_sess_3,,Picture,[1098.12108001],[0],3,1,0,0.573698647,f1_f2,,
LN_VTA_5,trial_23_los_9_f1_f2_acum_r5_l2_task_3_sess_3,,Picture,[1103.11956031],[0],2,2,0,0.599444804,f1_f2,,0
LN_VTA_5,trial_24_rew_8_f2_f1_acum_r5_l2_task_3_sess_3,,Picture,[1108.11807748],[0],1,2,0,0.58241431,f2_f1,1,
LN_VTA_5,trial_25_rew_9_f1_f2_acum_r5_l2_task_3_sess_3,,Picture,[1113.1166072],[0],1,1,0,0.575272704,f1_f2,1,
LN_VTA_5,trial_26_rew_10_f1_f2_acum_r5_l2_task_3_sess_3,,Picture,[1118.11510574],[0],1,1,1,0.506813186,f1_f2,1,
LN_VTA_5,trial_27_neu_8_f2_f1_acum_r6_l2_task_3_sess_3,,Picture,[1123.13029135],[0],3,2,0,0.488139454,f2_f1,,
LN_VTA_5,trial_28_rew_11_f2_f1_acum_r6_l2_task_3_sess_3,,Picture,[1128.12883779],[0],1,2,1,0.479424361,f2_f1,1,
LN_VTA_5,trial_29_rew_12_f1_f2_acum_r7_l2_task_3_sess_3,,Picture,[1133.11069184],[0],1,1,1,0.462907213,f1_f2,1,
LN_VTA_5,trial_30_los_10_f1_f2_acum_r8_l2_task_3_sess_3,,Picture,[1138.12592724],[0],2,2,-1,0.621354647,f1_f2,,0
LN_VTA_5,trial_31_los_11_f2_f1_acum_r8_l3_task_3_sess_3,,Picture,[1143.12441438],[0],2,1,0,0.772921045,f2_f1,,0
LN_VTA_5,trial_32_neu_9_f2_f1_acum_r8_l3_task_3_sess_3,,Picture,[1148.123011],[0],3,2,0,0.490888257,f2_f1,,
LN_VTA_5,trial_33_los_12_f1_f2_acum_r8_l3_task_3_sess_3,,Picture,[1153.12145557],[0],2,2,0,0.582176167,f1_f2,,0
LN_VTA_5,trial_34_neu_10_f2_f1_acum_r8_l3_task_3_sess_3,,Picture,[1158.1200575],[0],3,2,0,0.479274025,f2_f1,,
LN_VTA_5,trial_35_neu_11_f1_f2_acum_r8_l3_task_3_sess_3,,Picture,[1163.13529366],[0],3,1,0,0.60672173,f1_f2,,
LN_VTA_5,trial_36_neu_12_f2_f1_acum_r8_l3_task_3_sess_3,,Picture,[1168.11702076],[0],3,2,0,0.500473814,f2_f1,,
LN_VTA_5,trial_37_los_13_f1_f2_acum_r8_l3_task_3_sess_3,,Picture,[1173.11559191],[0],2,2,0,0.747890075,f1_f2,,0
LN_VTA_5,trial_38_neu_13_f2_f1_acum_r8_l3_task_3_sess_3,,Picture,[1178.13077903],[0],3,2,0,0.450236261,f2_f1,,
LN_VTA_5,trial_39_neu_14_f2_f1_acum_r8_l3_task_3_sess_3,,Picture,[1183.12931901],[0],3,2,0,0.590773804,f2_f1,,
LN_VTA_5,trial_40_rew_13_f1_f2_acum_r8_l3_task_3_sess_3,,Picture,[1188.1111305],[0],1,1,0,0.544373705,f1_f2,1,
LN_VTA_5,trial_41_neu_15_f2_f1_acum_r8_l3_task_3_sess_3,,Picture,[1193.12630964],[0],3,2,0,0.49155878,f2_f1,,
LN_VTA_5,trial_42_rew_14_f2_f1_acum_r8_l3_task_3_sess_3,,Picture,[1198.12486976],[0],1,2,1,0.510659762,f2_f1,1,
LN_VTA_5,trial_43_los_14_f2_f1_acum_r9_l3_task_3_sess_3,,Picture,[1203.10673636],[0],2,1,-1,0.678026791,f2_f1,,0
LN_VTA_5,trial_44_rew_15_f1_f2_acum_r9_l4_task_3_sess_3,,Picture,[1208.12189802],[0],1,1,1,0.565603522,f1_f2,1,
LN_VTA_5,trial_45_los_15_f2_f1_acum_r10_l4_task_3_sess_3,,Picture,[1213.12040569],[0],2,1,0,0.644715201,f2_f1,,0
LN_VTA_5,trial_46_neu_16_f1_f2_acum_r10_l4_task_3_sess_3,,Picture,[1218.13559091],[0],3,1,0,0.778122542,f1_f2,,
LN_VTA_5,trial_47_rew_16_f2_f1_acum_r10_l4_task_3_sess_3,,Picture,[1223.11745257],[0],1,2,1,0.483027284,f2_f1,1,
LN_VTA_5,trial_48_los_16_f1_f2_acum_r11_l4_task_3_sess_3,,Picture,[1228.11599901],[0],2,2,-1,0.661775914,f1_f2,,0
LN_VTA_5,trial_49_los_17_f1_f2_acum_r11_l5_task_3_sess_3,,Picture,[1233.13113558],[0],2,2,0,1.394818687,f1_f2,,0
LN_VTA_5,trial_50_rew_17_f2_f1_acum_r11_l5_task_3_sess_3,,Picture,[1238.11309341],[0],1,1,0,0.668320168,f2_f1,0,
LN_VTA_5,trial_51_neu_17_f1_f2_acum_r11_l5_task_3_sess_3,,Picture,[1243.12821744],[0],3,1,0,0.591821972,f1_f2,,
LN_VTA_5,trial_52_neu_18_f2_f1_acum_r11_l5_task_3_sess_3,,Picture,[1248.12673271],[0],3,2,0,0.516705495,f2_f1,,
LN_VTA_5,trial_53_rew_18_f1_f2_acum_r11_l5_task_3_sess_3,,Picture,[1253.12525672],[0],1,1,1,0.570577901,f1_f2,1,
LN_VTA_5,trial_54_neu_19_f1_f2_acum_r12_l5_task_3_sess_3,,Picture,[1258.10713511],[0],3,1,0,0.602358007,f1_f2,,
LN_VTA_5,trial_55_rew_19_f2_f1_acum_r12_l5_task_3_sess_3,,Picture,[1263.1223439],[0],1,2,1,0.574122665,f2_f1,1,
LN_VTA_5,trial_56_neu_20_f2_f1_acum_r13_l5_task_3_sess_3,,Picture,[1268.12086677],[0],3,2,0,0.490063977,f2_f1,,
LN_VTA_5,trial_57_los_18_f2_f1_acum_r13_l5_task_3_sess_3,,Picture,[1273.13598737],[0],2,1,0,0.765160422,f2_f1,,0
LN_VTA_5,trial_58_los_19_f1_f2_acum_r13_l5_task_3_sess_3,,Picture,[1278.11791061],[0],2,2,-1,0.603463952,f1_f2,,0
LN_VTA_5,trial_59_los_20_f2_f1_acum_r13_l6_task_3_sess_3,,Picture,[1283.11643767],[0],2,1,-1,0.491302013,f2_f1,,0
LN_VTA_5,trial_60_rew_20_f1_f2_acum_r13_l7_task_3_sess_3,,Picture,[1288.13175099],[0],1,1,1,1.178058911,f1_f2,1,
LN_VTA_5,trial_61_los_21_f2_f1_acum_r14_l7_task_3_sess_3,,Picture,[1293.11348835],[0],2,1,-1,0.692957148,f2_f1,,0
LN_VTA_5,trial_62_neu_21_f1_f2_acum_r14_l8_task_3_sess_3,,Picture,[1298.12864963],[0],3,1,0,0.616105065,f1_f2,,
LN_VTA_5,trial_63_los_22_f2_f1_acum_r14_l8_task_3_sess_3,,Picture,[1303.1272185],[0],2,2,-1,0.505810632,f2_f1,,1
LN_VTA_5,trial_64_neu_22_f2_f1_acum_r14_l9_task_3_sess_3,,Picture,[1308.12571476],[0],3,2,0,0.571685937,f2_f1,,
LN_VTA_5,trial_65_los_23_f1_f2_acum_r14_l9_task_3_sess_3,,Picture,[1313.12421254],[0],2,2,0,0.88816553,f1_f2,,0
LN_VTA_5,trial_66_los_24_f1_f2_acum_r14_l9_task_3_sess_3,,Picture,[1318.12276887],[0],2,2,0,0.784137676,f1_f2,,0
LN_VTA_5,trial_67_los_25_f2_f1_acum_r14_l9_task_3_sess_3,,Picture,[1323.12125297],[0],2,1,0,0.457487719,f2_f1,,0
LN_VTA_5,trial_68_rew_21_f1_f2_acum_r14_l9_task_3_sess_3,,Picture,[1328.13657693],[0],1,1,1,0.57677758,f1_f2,1,
LN_VTA_5,trial_69_los_26_f2_f1_acum_r15_l9_task_3_sess_3,,Picture,[1333.11829985],[0],2,1,0,0.553939686,f2_f1,,0
LN_VTA_5,trial_70_rew_22_f1_f2_acum_r15_l9_task_3_sess_3,,Picture,[1338.11681474],[0],1,1,0,0.511085111,f1_f2,1,
LN_VTA_5,trial_71_rew_23_f2_f1_acum_r15_l9_task_3_sess_3,,Picture,[1343.13202847],[0],1,2,1,0.530592056,f2_f1,1,
LN_VTA_5,trial_72_neu_23_f1_f2_acum_r16_l9_task_3_sess_3,,Picture,[1348.11391028],[0],3,1,0,0.772503298,f1_f2,,
LN_VTA_5,trial_73_neu_24_f1_f2_acum_r16_l9_task_3_sess_3,,Picture,[1353.12906091],[0],3,1,0,0.507927874,f1_f2,,
LN_VTA_5,trial_74_rew_24_f1_f2_acum_r16_l9_task_3_sess_3,,Picture,[1358.12758721],[0],1,1,1,0.504084338,f1_f2,1,
LN_VTA_5,trial_75_rew_25_f2_f1_acum_r17_l9_task_3_sess_3,,Picture,[1363.12614733],[0],1,2,0,0.58818693,f2_f1,1,
LN_VTA_5,trial_76_neu_25_f1_f2_acum_r17_l9_task_3_sess_3,,Picture,[1368.12471506],[0],3,1,0,0.474593096,f1_f2,,
LN_VTA_5,trial_77_rew_26_f2_f1_acum_r17_l9_task_3_sess_3,,Picture,[1373.12319193],[0],1,2,1,0.492713761,f2_f1,1,
LN_VTA_5,trial_78_rew_27_f2_f1_acum_r18_l9_task_3_sess_3,,Picture,[1378.12173913],[0],1,2,1,0.50685975,f2_f1,1,
LN_VTA_5,trial_79_neu_26_f1_f2_acum_r19_l9_task_3_sess_3,,Picture,[1383.13698632],[0],3,1,0,0.496259286,f1_f2,,
LN_VTA_5,trial_80_los_27_f2_f1_acum_r19_l9_task_3_sess_3,,Picture,[1388.11877652],[0],2,1,0,0.736295229,f2_f1,,0
LN_VTA_5,trial_81_los_28_f1_f2_acum_r19_l9_task_3_sess_3,,Picture,[1393.11728608],[0],2,2,0,0.546471181,f1_f2,,0
LN_VTA_5,trial_82_neu_27_f1_f2_acum_r19_l9_task_3_sess_3,,Picture,[1398.13257622],[0],3,1,0,0.485790341,f1_f2,,
LN_VTA_5,trial_83_los_29_f1_f2_acum_r19_l9_task_3_sess_3,,Picture,[1403.11429572],[0],2,2,0,0.541639726,f1_f2,,0
LN_VTA_5,trial_84_rew_28_f2_f1_acum_r19_l9_task_3_sess_3,,Picture,[1408.11280719],[0],1,2,0,0.542059373,f2_f1,1,
LN_VTA_5,trial_85_rew_29_f1_f2_acum_r19_l9_task_3_sess_3,,Picture,[1413.12800723],[0],1,1,0,0.490426227,f1_f2,1,
LN_VTA_5,trial_86_rew_30_f1_f2_acum_r19_l9_task_3_sess_3,,Picture,[1418.12660271],[0],1,1,1,0.557755663,f1_f2,1,
LN_VTA_5,trial_87_neu_28_f2_f1_acum_r20_l9_task_3_sess_3,,Picture,[1423.12505108],[0],3,2,0,0.477081711,f2_f1,,
LN_VTA_5,trial_88_rew_31_f2_f1_acum_r20_l9_task_3_sess_3,,Picture,[1428.12364313],[0],1,1,0,0.648849714,f2_f1,0,
LN_VTA_5,trial_89_rew_32_f1_f2_acum_r20_l9_task_3_sess_3,,Picture,[1433.12210594],[0],1,1,1,0.604139797,f1_f2,1,
LN_VTA_5,trial_90_los_30_f1_f2_acum_r21_l9_task_3_sess_3,,Picture,[1438.12062197],[0],2,2,-1,0.60253419,f1_f2,,0
LN_VTA_5,trial_91_los_31_f2_f1_acum_r21_l10_task_3_sess_3,,Picture,[1443.11914827],[0],2,1,0,0.791446913,f2_f1,,0
LN_VTA_5,trial_92_neu_29_f2_f1_acum_r21_l10_task_3_sess_3,,Picture,[1448.11765822],[0],3,2,0,0.619821642,f2_f1,,
LN_VTA_5,trial_93_los_32_f1_f2_acum_r21_l10_task_3_sess_3,,Picture,[1453.1328328],[0],2,2,0,0.669363394,f1_f2,,0
LN_VTA_5,trial_94_neu_30_f2_f1_acum_r21_l10_task_3_sess_3,,Picture,[1458.1147051],[0],3,2,0,0.602362378,f2_f1,,
LN_VTA_5,trial_95_neu_31_f1_f2_acum_r21_l10_task_3_sess_3,,Picture,[1463.12987778],[0],3,1,0,0.489815002,f1_f2,,
LN_VTA_5,trial_96_neu_32_f2_f1_acum_r21_l10_task_3_sess_3,,Picture,[1468.12842992],[0],3,2,0,0.869025396,f2_f1,,
LN_VTA_5,trial_97_los_33_f1_f2_acum_r21_l10_task_3_sess_3,,Picture,[1473.12699537],[0],2,2,0,0.861084978,f1_f2,,0
LN_VTA_5,trial_98_neu_33_f2_f1_acum_r21_l10_task_3_sess_3,,Picture,[1478.12550684],[0],3,2,0,0.709341447,f2_f1,,
LN_VTA_5,trial_99_neu_34_f2_f1_acum_r21_l10_task_3_sess_3,,Picture,[1483.12400424],[0],3,2,0,0.567562826,f2_f1,,
LN_VTA_5,trial_100_rew_33_f1_f2_acum_r21_l10_task_3_sess_3,,Picture,[1488.12256208],[0],1,1,0,0.619591292,f1_f2,1,
LN_VTA_5,trial_101_neu_35_f2_f1_acum_r21_l10_task_3_sess_3,,Picture,[1493.12104808],[0],3,2,0,0.536888855,f2_f1,,
LN_VTA_5,trial_102_rew_34_f2_f1_acum_r21_l10_task_3_sess_3,,Picture,[1498.1195873],[0],1,2,1,0.573832067,f2_f1,1,
LN_VTA_5,trial_103_los_34_f2_f1_acum_r22_l10_task_3_sess_3,,Picture,[1503.11809725],[0],2,1,-1,0.702217326,f2_f1,,0
LN_VTA_5,trial_104_rew_35_f1_f2_acum_r22_l11_task_3_sess_3,,Picture,[1508.13332847],[0],1,1,1,0.603864214,f1_f2,1,
LN_VTA_5,trial_105_los_35_f2_f1_acum_r23_l11_task_3_sess_3,,Picture,[1513.11514337],[0],2,1,0,0.494707275,f2_f1,,0
LN_VTA_5,trial_106_neu_36_f1_f2_acum_r23_l11_task_3_sess_3,,Picture,[1518.11364116],[0],3,1,0,0.64368946,f1_f2,,
LN_VTA_5,trial_107_rew_36_f2_f1_acum_r23_l11_task_3_sess_3,,Picture,[1523.12885717],[0],1,2,1,0.44914457,f2_f1,1,
LN_VTA_5,trial_108_los_36_f1_f2_acum_r24_l11_task_3_sess_3,,Picture,[1528.12737928],[0],2,2,-1,0.655730751,f1_f2,,0
LN_VTA_5,trial_109_los_37_f1_f2_acum_r24_l12_task_3_sess_3,,Picture,[1533.12590102],[0],2,2,0,0.63165292,f1_f2,,0
LN_VTA_5,trial_110_rew_37_f2_f1_acum_r24_l12_task_3_sess_3,,Picture,[1538.12444479],[0],1,2,0,0.893798077,f2_f1,1,
LN_VTA_5,trial_111_neu_37_f1_f2_acum_r24_l12_task_3_sess_3,,Picture,[1543.12294638],[0],3,1,0,0.70209721,f1_f2,,
LN_VTA_5,trial_112_neu_38_f2_f1_acum_r24_l12_task_3_sess_3,,Picture,[1548.12149624],[0],3,2,0,0.464286651,f2_f1,,
LN_VTA_5,trial_113_rew_38_f1_f2_acum_r24_l12_task_3_sess_3,,Picture,[1553.1199944],[0],1,1,1,0.526414779,f1_f2,1,
LN_VTA_5,trial_114_neu_39_f1_f2_acum_r25_l12_task_3_sess_3,,Picture,[1558.13531267],[0],3,1,0,0.732785435,f1_f2,,
LN_VTA_5,trial_115_rew_39_f2_f1_acum_r25_l12_task_3_sess_3,,Picture,[1563.13367817],[0],1,2,1,0.510405845,f2_f1,1,
LN_VTA_5,trial_116_neu_40_f2_f1_acum_r26_l12_task_3_sess_3,,Picture,[1568.11555162],[0],3,2,0,0.658094878,f2_f1,,
LN_VTA_5,trial_118_los_39_f1_f2_acum_r26_l12_task_3_sess_3,,Picture,[1578.12927758],[0],2,2,-1,0.591766095,f1_f2,,0
LN_VTA_5,trial_119_los_40_f2_f1_acum_r26_l13_task_3_sess_3,,Picture,[1583.12779209],[0],2,1,-1,0.626049641,f2_f1,,0
LN_VTA_5,trial_120_rew_40_f1_f2_acum_r26_l14_task_3_sess_3,,Picture,[1588.10964691],[0],1,1,1,0.560874698,f1_f2,1,
LN_VTA_5,trial_1_rew_1_f2_f1_acum_r0_l0_task_3_sess_4,,Picture,[1770.28932435],[0],1,2,1,0.555751885,f2_f1,1,
LN_VTA_5,trial_2_neu_1_f1_f2_acum_r1_l0_task_3_sess_4,,Picture,[1775.28771722],[0],3,1,0,0.577266029,f1_f2,,
LN_VTA_5,trial_3_los_1_f2_f1_acum_r1_l0_task_3_sess_4,,Picture,[1780.302888],[0],2,1,-1,0.486471128,f2_f1,,0
LN_VTA_5,trial_4_neu_2_f1_f2_acum_r1_l1_task_3_sess_4,,Picture,[1785.28477513],[0],3,1,0,0.565541564,f1_f2,,
LN_VTA_5,trial_5_neu_3_f2_f1_acum_r1_l1_task_3_sess_4,,Picture,[1790.29994933],[0],3,2,0,0.528880967,f2_f1,,
LN_VTA_5,trial_6_los_2_f2_f1_acum_r1_l1_task_3_sess_4,,Picture,[1795.29844635],[0],2,2,-1,0.661317305,f2_f1,,1
LN_VTA_5,trial_7_neu_4_f1_f2_acum_r1_l2_task_3_sess_4,,Picture,[1800.29699964],[0],3,1,0,0.505386423,f1_f2,,
LN_VTA_5,trial_8_los_3_f1_f2_acum_r1_l2_task_3_sess_4,,Picture,[1805.27887042],[0],2,2,-1,0.495522812,f1_f2,,0
LN_VTA_5,trial_9_neu_5_f2_f1_acum_r1_l3_task_3_sess_4,,Picture,[1810.29404462],[0],3,2,0,0.655280124,f2_f1,,
LN_VTA_5,trial_10_neu_6_f2_f1_acum_r1_l3_task_3_sess_4,,Picture,[1815.29256939],[0],3,2,0,0.53499265,f2_f1,,
LN_VTA_5,trial_11_rew_2_f2_f1_acum_r1_l3_task_3_sess_4,,Picture,[1820.29113028],[0],1,2,1,0.642136119,f2_f1,1,
LN_VTA_5,trial_12_rew_3_f1_f2_acum_r2_l3_task_3_sess_4,,Picture,[1825.28962236],[0],1,1,1,0.632198765,f1_f2,1,
LN_VTA_5,trial_13_rew_4_f2_f1_acum_r3_l3_task_3_sess_4,,Picture,[1830.288165],[0],1,2,1,0.582433315,f2_f1,1,
LN_VTA_5,trial_14_rew_5_f1_f2_acum_r4_l3_task_3_sess_4,,Picture,[1835.30330689],[0],1,1,0,0.711974885,f1_f2,1,
LN_VTA_5,trial_15_los_4_f2_f1_acum_r4_l3_task_3_sess_4,,Picture,[1840.28516551],[0],2,1,0,0.700031854,f2_f1,,0
LN_VTA_5,trial_16_neu_7_f2_f1_acum_r4_l3_task_3_sess_4,,Picture,[1845.30034997],[0],3,2,0,0.527367348,f2_f1,,
LN_VTA_5,trial_17_rew_6_f1_f2_acum_r4_l3_task_3_sess_4,,Picture,[1850.29890211],[0],1,1,0,0.472755619,f1_f2,1,
LN_VTA_5,trial_18_rew_7_f1_f2_acum_r4_l3_task_3_sess_4,,Picture,[1855.29740028],[0],1,1,1,0.528023047,f1_f2,1,
LN_VTA_5,trial_19_los_5_f1_f2_acum_r5_l3_task_3_sess_4,,Picture,[1860.29595166],[0],2,2,0,0.64181074,f1_f2,,0
LN_VTA_5,trial_20_neu_8_f2_f1_acum_r5_l3_task_3_sess_4,,Picture,[1865.29460035],[0],3,2,0,0.657058493,f2_f1,,
